Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
330455705250019;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557111;Cacuia;1;0;178.0;531.0;2.98;1.9;1000.72;916944.71;1134.57;887538.73;725.36;897539.5;1064.16;956408.23
330455705250020;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;225.0;683.0;3.04;2.46;1390.67;3519961.94;1497.13;3630572.78;900.56;1894330.48;1200.75;2165926.71
330455705250021;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;254.0;702.0;2.76;1.9;2840.35;7766180.49;3069.99;7688746.64;1692.1;5593916.86;2508.43;6246450.39
330455705250022;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;195.0;622.0;3.19;2;2453.59;10568610.21;3127.13;11368792.64;1655.44;7343959.89;2685.91;9152868.84
330455705250023;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;202.0;615.0;3.04;2.26;1050.99;1815343.56;1248.82;1910556.32;698.44;994562.57;1065.22;1126514.54
330455705250024;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;176.0;549.0;3.12;1.84;844.44;318603.06;889.95;295131.99;560.06;314073.09;785.08;263450
330455705250025;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;320.0;921.0;2.88;2.32;853.47;112813.95;907.34;70914.25;555.18;196900.8;844.2;55145.19
330455705250026;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;190.0;592.0;3.12;2.68;658.42;309348.79;777.01;272691.26;461.68;223897.39;658.42;189672.77
330455705250027;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;135.0;420.0;3.11;2.35;834.88;283281.03;860.37;269895.51;482.92;251120.42;746.15;191337.34
330455705250028;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;111.0;325.0;2.93;1.83;704.84;210419.26;752.28;188684.24;483.98;226654.03;708.68;172364.81
330455705250029;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;200.0;566.0;2.83;1.9;2687.74;5537661.36;2874.59;5384702.77;1700.21;4642091.24;2472.11;4841986.17
330455705250030;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;0;254.0;719.0;2.83;2.29;2427.3;6373749.32;2537.18;6383533.03;1533.12;5545856.18;2163.03;6463954.45
330455705250031;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;249.0;778.0;3.12;2.84;812.61;262593.65;861.02;236443.49;525.08;323176.78;785.86;278643.71
330455705250032;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;95.0;281.0;2.96;3.02;754.4;526569.26;863.47;508301.11;549.27;349453.9;777.09;317176.17
330455705250033;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;223.0;596.0;2.67;1.95;690.81;1129153.14;1108.28;1350438.36;549.58;879829.68;1014.01;1153371.61
330455705250034;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;205.0;645.0;3.15;2.34;498.35;223698.22;768.14;136914.78;369.28;188368.93;711.25;119338.44
330455705250035;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557112;Pitangueiras;1;1;64.0;206.0;3.22;2.65;795.03;197300.54;834.13;174007.55;485.22;206371.12;734.27;128740.96
330455705250036;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;150.0;417.0;2.78;1.62;1864.81;2658244.32;2041.76;2548390.33;1319.27;2150940.51;1876.64;2013164.44
330455705250037;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;240.0;640.0;2.67;1.58;2292.08;3063498.57;2321.1;3034812.35;1423.03;2710746.6;1954.94;2684071.71
330455705250038;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;251.0;697.0;2.78;1.43;1670.68;1845110.17;1792.05;1761290.01;1189.34;1541036.01;1547.88;1450434.64
330455705250039;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;147.0;397.0;2.7;2.2;1959.02;4186801.46;1999.83;4192446.64;1196.78;2542395.6;1606.09;2755317.03
330455705250040;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;257.0;764.0;2.97;1.87;2495.34;7551085.07;2941.75;7588901.99;1450.66;4614404.18;2347.86;5363594.11
330455705250041;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;149.0;437.0;2.93;1.68;3380.97;7744286.8;3474.24;7633119.3;1925.46;5477025.85;2680.67;5601210.11
330455705250042;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;350.0;941.0;2.69;1.48;1461.94;3459116.34;1814.46;3654280.8;1254.72;2832910.89;1727.81;3084061.53
330455705250043;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;247.0;650.0;2.63;1.25;1895.99;2311951.76;2053.99;2179504.27;1219.2;1898679.77;1748.12;1797516.1
330455705250044;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557111;Cacuia;1;0;229.0;629.0;2.75;1.54;1482.08;1713541.65;1824.72;1483238.89;1127.56;1448377.13;1585.36;1310305.93
330455705250045;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557113;Praia da Bandeira;1;0;174.0;551.0;3.17;2.28;1222.64;2748984.88;1787.73;3011505.83;813.91;1646844.88;1484;2009644
330455705250046;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;162.0;401.0;2.48;1.63;2377.33;6777813.91;2731.4;6820472.3;1590.89;4781437.3;2365.48;5279070.29
330455705250047;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;227.0;594.0;2.62;1.47;3174.33;6407201.35;3260.51;6299672.11;1881.93;4873624.92;2542.42;4904926.87
330455705250048;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;292.0;805.0;2.76;1.73;2430.57;5413215.06;2552.97;5373187.5;1480.06;3679990.17;2050.59;3929080.29
330455705250049;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;300.0;888.0;2.96;1.84;1765.17;2893421.71;1838.72;2878694.86;988.79;1852810.24;1438.71;2048921.57
330455705250050;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;264.0;785.0;2.97;2.49;2573.7;7905263.42;2796.12;7966780.42;1581.85;5457784.77;2217.66;6243007.92
330455705250051;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;261.0;801.0;3.07;2.74;1865.29;5852250.49;2212.91;6175106.24;1260.2;3400503.21;1804.95;3888167.15
330455705250052;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557114;Cocotá;1;0;200.0;573.0;2.87;2.11;2020.72;7146859.23;2349.67;7539649.31;1290.9;4078665.87;1877.34;4832705.3
330455705250053;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;271.0;781.0;2.88;1.88;2319.04;3283929.07;2362.63;3242512.24;1365.55;2598385.94;1893.45;2603339.18
330455705250054;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;154.0;471.0;3.06;1.58;2510.46;6528678.39;2630.01;6525137.58;1408.14;5070731;2127.08;6134154.05
330455705250055;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;195.0;602.0;3.09;2.8;2256.96;5660456.97;2341;5674565.68;1307.56;3359482.53;1820.26;3744522.62
330455705250056;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;210.0;591.0;2.81;1.73;2551.5;6077040.38;2665.74;6044434.01;1564.58;5032737.57;2207.61;5683303.47
330455705250057;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;221.0;703.0;3.18;3.03;1999.12;3335335.81;2231.34;3203947.19;1102.97;2309541.58;1820.78;2506122.68
330455705250058;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;182.0;549.0;3.02;2.16;765.2;741537.19;1001.91;733708.4;515.38;533587.66;916.23;581506.7
330455705250059;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;219.0;708.0;3.23;2.42;2285.42;7903787.58;2490.08;8102948.42;1304.17;4850805.47;1964;6011862.74
330455705250060;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;270.0;749.0;2.77;1.59;1730.6;3146423.97;1832.4;3144963.69;1078.04;2232129.05;1518.34;2475774.38
330455705250061;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;292.0;910.0;3.12;2.49;896.01;584831.04;991.04;552556.97;575.92;452584.06;861.08;431089.13
330455705250062;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;271.0;832.0;3.07;2.11;2105.14;4119757.24;2263.86;4070857.76;1202.39;2765569.73;1750.64;3067386.94
330455705250063;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;87.0;261.0;3;2.12;1001.95;2278100.65;1362.03;2611567.05;784.2;1240748.89;1244.27;1397254.75
330455705250064;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;191.0;535.0;2.8;2.33;1508.96;2870635.18;1685.44;2909149.31;1024.09;2195386.37;1594.89;2509709.02
330455705250065;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;186.0;676.0;3.63;2.01;887.11;170490.31;921.8;145036.88;520.03;199759.85;760.83;108825.35
330455705250066;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;284.0;906.0;3.19;2.23;932.8;594128.35;1018.91;561111.06;554.25;495015.21;913.17;487805.29
330455705250067;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;181.0;583.0;3.22;2.34;434.46;198343.93;763.48;96363.62;289.13;178011.91;735.29;124378.92
330455705250068;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;0;135.0;425.0;3.15;2.17;1945.61;2951483.42;2152.93;2818550.61;1416.6;2988604.28;1826.04;3105137.87
330455705250069;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;222.0;683.0;3.08;2.2;859.74;710779.21;944.86;700674.26;574.62;545375.99;861.92;570491.45
330455705250070;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557115;Bancários;1;1;306.0;880.0;2.88;2.06;777.78;658641.53;881.49;655032.6;557.91;444887.99;777.53;449265.43
330455705250071;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;166.0;493.0;2.97;1.67;1689.46;7565427.62;2062.13;8472436.95;1117.16;4011238.74;1754.96;5186177.78
330455705250072;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;385.0;1221.0;3.17;3.13;707.26;182896.76;748.06;162869.92;455.83;196258.01;684.74;137988.94
330455705250073;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;77.0;248.0;3.22;2.25;681.4;114841.61;728.72;87960.51;398.21;146414.15;652.19;73581.63
330455705250074;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;275.0;825.0;3;2.39;559.71;410610.66;789.33;397750.3;505.58;448365.81;832.03;466295.6
330455705250075;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;336.0;1058.0;3.15;1.99;1645.48;4224639.05;2032.65;4432454.07;1243.89;3226517.82;1764.76;3659015.44
330455705250076;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;108.0;301.0;2.79;2.09;675.69;179524.35;768.15;132572.02;464.37;176312.95;684.33;108909.12
330455705250077;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;300.0;836.0;2.79;1.61;2360.17;3865880.22;2475.7;3768754.64;1437.96;2841957.88;1969.55;2845599.17
330455705250078;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;174.0;521.0;2.99;1.95;2215.31;6541619.5;2267.44;6577561.43;1244.98;3661235.97;1742.21;4259040.5
330455705250079;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;298.0;872.0;2.93;2.26;1571.17;5039919.38;1753.6;5306183.14;1034.65;3532772.61;1521.66;4456328.17
330455705250080;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;78.0;232.0;2.97;1.95;1343.17;1156976.97;1455.1;1089585.89;748.65;905452.61;1213.73;903443.67
330455705250081;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;229.0;657.0;2.87;2.35;937.18;992735.59;1083.91;989102.02;646.37;669325.44;1000.67;681704.45
330455705250082;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;233.0;715.0;3.07;2.65;1325.54;4497148.96;1372.67;4592778.57;772.97;2083151.72;1133.21;2647085.1
330455705250083;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;1;231.0;681.0;2.95;1.62;821.21;319361.34;894.81;281950.18;526.19;282323.86;805.08;207235.2
330455705250084;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;242.0;694.0;2.87;1.68;2486.52;6668680;2811.86;6626207.98;1726.58;5025544.18;2395.68;5370906.88
330455705250085;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570525;ILHA DO GOVERNADOR;3304557116;Freguesia (Ilha do Governador);1;0;274.0;729.0;2.66;1.59;2398.69;7698933.25;3056.94;7799914.91;1438.73;4719769.54;2463.77;5559112.64
